Header,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation
50.53,-1.13793989,-0.70496676,84.32358739,0.57295109,0.95070233,-0.91365569,-0.75704131,-5.5908562,-5.0458963,-49.68599035,0.37144557,-0.96272488,0,23.77410883,0.17052373,-5.7562804,-23.70582835,4.93810873,-8.03169044,0,0,0,0
50.535,-1.43138692,-0.87888458,83.83638416,0.5730096,0.95087113,-0.91257806,0.56575177,-5.90705243,-4.47552437,-51.48481861,-0.40324067,-1.91550423,0,23.63351641,0.3166273,-6.30685996,-23.81801826,5.40104181,-7.89336565,0,0,0,0
50.54,-1.7162289,-1.03768846,83.37751253,0.57305399,0.95107217,-0.9115206,1.86558656,-6.18460382,-3.92585164,-53.21469609,-1.09205236,-2.85251731,0,23.4629332,0.46549732,-6.84884314,-23.89836904,5.87026303,-7.73497688,0,0,0,0
50.545,-1.9737843,-1.18007396,82.98253478,0.57301997,0.95133,-0.91055745,3.11319294,-6.40826974,-3.4347533,-54.84652539,-1.68240009,-3.75707239,0,23.25721023,0.61569513,-7.34137973,-23.94628005,6.34205522,-7.56399248,0,0,0,0
50.55,-2.19883963,-1.28276068,82.70118519,0.5728275,0.95168933,-0.90980411,4.24852868,-6.5900477,-3.06439474,-56.35045769,-2.16597121,-4.6173822,0,22.98774446,0.7869854,-7.73735381,-23.96216212,6.81363768,-7.37906752,0,0,0,0
50.555,-2.37802461,-1.3400672,82.56751515,0.57241391,0.95218039,-0.90933738,5.23900618,-6.73006478,-2.85319986,-57.70405752,-2.5331389,-5.4153432,0,22.64255479,0.98388808,-7.99086569,-23.94316832,7.28338811,-7.19200107,0,0,0,0
50.56,-2.50293645,-1.35403359,82.59612804,0.57175107,0.95281371,-0.90919116,6.07495855,-6.83186046,-2.82082903,-58.89960497,-2.77674834,-6.13994706,0,22.22090745,1.20303171,-8.0815128,-23.89008454,7.7497415,-7.00848017,0,0,0,0
50.565,-2.59817768,-1.31227026,82.77935627,0.57083082,0.95359429,-0.90935405,6.75282802,-6.94019729,-2.96755768,-59.95107114,-2.87187197,-6.74192918,0,21.70310849,1.47148509,-8.00054416,-23.78454374,8.18059338,-6.85298308,0,0,0,0
50.57,-2.6213646,-1.27094811,83.07389266,0.56976892,0.95445365,-0.90971153,7.3509722,-6.98587152,-3.24413795,-60.86846799,-2.85406875,-7.28981517,0,21.16816379,1.70120035,-7.82405209,-23.67398992,8.63391865,-6.69935508,0,0,0,0
50.575,-2.60563945,-1.21396443,83.43754021,0.56861919,0.95538505,-0.9101723,7.88616428,-6.9965595,-3.58727526,-61.68314632,-2.72537871,-7.77726468,0,20.59915705,1.91564658,-7.56101687,-23.54487068,9.06524606,-6.53588011,0,0,0,0
50.58,-2.56201111,-1.14189832,83.84237332,0.56743469,0.9563704,-0.91067984,8.37696477,-6.98717384,-3.98018237,-62.40949864,-2.48618239,-8.19509547,0,19.99740501,2.1125817,-7.24333561,-23.39248688,9.47506565,-6.3811389,0,0,0,0
50.585,-2.49959977,-1.05443406,84.25953651,0.56624681,0.95739599,-0.91118201,8.83863682,-6.96497609,-4.39088738,-63.05776375,-2.14113461,-8.53190534,0,19.36294218,2.29209995,-6.89087535,-23.21241229,9.86882243,-6.25642527,0,0,0,0
50.59,-2.43039248,-0.97461172,84.66984396,0.56509283,0.95840663,-0.91161639,9.31590672,-6.94134284,-4.80716044,-63.64921369,-1.69847144,-8.78857848,0,18.73354658,2.45155501,-6.54534345,-23.02096231,10.23908889,-6.14617574,0,0,0,0
50.595,-2.35794737,-0.88214603,85.05041712,0.56399731,0.95942024,-0.91197523,9.79187444,-6.91271273,-5.19418746,-64.18441778,-1.16283706,-8.9728585,0,18.08382751,2.59487324,-6.2081505,-22.81170911,10.58812984,-6.0893189,0,0,0,0
50.6,-2.27240106,-0.82823914,85.4162133,0.56297728,0.96038751,-0.91221701,10.32305082,-6.86276832,-5.57257519,-64.66274618,-0.59627862,-9.11959659,0,17.47969045,2.69905502,-5.90133481,-22.60022711,10.91712836,-5.98195047,0,0,0,0
50.605,-2.18507714,-0.77021481,85.74357659,0.56204221,0.96133678,-0.91235009,10.86753908,-6.80294717,-5.91097944,-65.08746859,0.02893523,-9.21756942,0,16.87130873,2.78172561,-5.62810973,-22.37956277,11.23198496,-5.89202375,0,0,0,0
50.61,-2.09876964,-0.71741572,86.03609197,0.5611873,0.96225888,-0.91238291,11.43297425,-6.73569999,-6.21372989,-65.4571511,0.69444354,-9.2738286,0,16.26928699,2.84666461,-5.38971409,-22.15031491,11.5293755,-5.81618063,0,0,0,0
50.615,-2.0163891,-0.66986551,86.28941988,0.56041682,0.96315237,-0.9123091,12.02106496,-6.66111336,-6.47431423,-65.77301129,1.38894444,-9.29563679,0,15.67205444,2.89752802,-5.18898639,-21.9075353,11.80430606,-5.75456718,0,0,0,0
50.62,-1.9359908,-0.63293709,86.51049642,0.55972296,0.96400615,-0.91213052,12.63456129,-6.57582629,-6.69925871,-66.03344309,2.09768631,-9.30455436,0,15.08955053,2.93304143,-5.0256316,-21.65951555,12.06564607,-5.69363179,0,0,0,0
50.625,-1.85268747,-0.61112641,86.6981456,0.55912534,0.96481786,-0.91184794,13.27395001,-6.46348424,-6.88321915,-66.23222479,2.80805334,-9.36904509,0,14.53132191,2.94463499,-4.91993168,-21.41520065,12.31175872,-5.6345952,0,0,0,0
50.63,-1.79465996,-0.58326994,86.85932397,0.55853823,0.96560213,-0.91150253,13.91730296,-6.38903785,-7.04598849,-66.38170736,3.53608378,-9.28719172,0,13.95346852,2.98051729,-4.81829771,-21.13492781,12.53984934,-5.57523411,0,0,0,0
50.635,-1.73712717,-0.56766709,86.99389479,0.55802868,0.96634142,-0.91106625,14.57839466,-6.29171277,-7.17325886,-66.46750143,4.25228897,-9.28322122,0,13.39572126,3.00186743,-4.76103489,-20.85715683,12.75735052,-5.52711271,0,0,0,0
50.64,-1.67506713,-0.56493396,87.11185328,0.55757942,0.9670423,-0.91055506,15.25137835,-6.16981638,-7.27799037,-66.48514688,4.94728164,-9.35150157,0,12.85795889,3.00696294,-4.73458946,-20.58230738,12.96014648,-5.47913246,0,0,0,0
50.645,-1.64774424,-0.56086365,87.20231402,0.55713256,0.96769821,-0.90999859,15.93042678,-6.09609653,-7.36045043,-66.45627718,5.64639547,-9.30053897,0,12.30707889,3.04510318,-4.73832275,-20.27532978,13.15410288,-5.42027894,0,0,0,0
50.65,-1.60432795,-0.56847311,87.29386584,0.55674772,0.96832834,-0.90938619,16.60493383,-5.98145521,-7.43887534,-66.34406299,6.31234396,-9.38654759,0,11.77718823,3.0582809,-4.75467044,-19.9777303,13.32992651,-5.37565999,0,0,0,0
50.655,-1.5958068,-0.56994029,87.35807235,0.55636505,0.96891389,-0.90874547,17.27670052,-5.91152846,-7.49168095,-66.18417951,6.96903406,-9.38784497,0,11.22921605,3.10453846,-4.81024025,-19.65128225,13.50110039,-5.31286836,0,0,0,0
50.66,-1.58127581,-0.57486344,87.42899905,0.55601673,0.96947905,-0.90807948,17.93077507,-5.82592155,-7.55225445,-65.94419281,7.59698351,-9.45982099,0,10.68706421,3.13984861,-4.87601918,-19.32428549,13.6549509,-5.24676693,0,0,0,0
50.665,-1.56154776,-0.59877176,87.50292434,0.55569466,0.96999842,-0.9073762,18.58811864,-5.7274816,-7.61777719,-65.62947067,8.18833812,-9.58792792,0,10.16932323,3.16737415,-4.93741343,-18.99961246,13.80342462,-5.19843534,0,0,0,0
50.67,-1.55881912,-0.6150214,87.56704324,0.55538734,0.97048899,-0.90665986,19.2261136,-5.64840784,-7.67524044,-65.25307035,8.75497822,-9.71143337,0,9.63685326,3.20969401,-5.02717862,-18.6585163,13.94149192,-5.13841178,0,0,0,0
50.675,-1.57321711,-0.60260938,87.62092703,0.55508921,0.97098291,-0.90596521,19.81453343,-5.58718099,-7.71970926,-64.80612229,9.28270287,-9.83387302,0,9.0604819,3.26691324,-5.15737246,-18.29355387,14.07913629,-5.03401859,0,0,0,0
50.68,-1.5716402,-0.63402695,87.70289716,0.55480394,0.97140501,-0.90523048,20.42173394,-5.51246117,-7.80364628,-64.28050258,9.78677241,-9.99282375,0,8.54516968,3.30672422,-5.2545458,-17.94846726,14.19496597,-4.9687587,0,0,0,0
50.685,-1.58267844,-0.64499063,87.77611942,0.55453799,0.97182066,-0.90450705,20.98768774,-5.44894804,-7.87693859,-63.68562754,10.24884737,-10.17037976,0,7.9979424,3.35732441,-5.38083001,-17.58445282,14.30445523,-4.88588274,0,0,0,0
50.69,-1.59308663,-0.62328801,87.84726115,0.55428452,0.97225866,-0.90381206,21.49174546,-5.38617979,-7.95112254,-63.01273113,10.64192341,-10.36221841,0,7.40171804,3.40365053,-5.53804182,-17.19837648,14.42653956,-4.73698124,0,0,0,0
50.695,-1.6066733,-0.65891924,87.93945965,0.55403316,0.97259257,-0.9030705,22.03481427,-5.33611832,-8.05606243,-62.27477773,11.0331468,-10.53273226,0,6.88429189,3.45310524,-5.66777006,-16.83527271,14.51151059,-4.64440415,0,0,0,0
50.7,-1.62175516,-0.67600327,88.03232876,0.55379049,0.97292862,-0.90234497,22.53091591,-5.28889818,-8.16278718,-61.4620673,11.368369,-10.71575865,0,6.33718718,3.50331887,-5.80716349,-16.45531859,14.59050184,-4.53299091,0,0,0,0
50.705,-1.63459059,-0.66846697,88.12325235,0.55357344,0.97326801,-0.90163947,22.97400715,-5.23825593,-8.26823088,-60.57655068,11.63078342,-10.89765216,0,5.75419284,3.54733581,-5.96321394,-16.06271676,14.70119007,-4.35830688,0,0,0,0
50.71,-1.65335561,-0.69550132,88.22366157,0.55336558,0.97352479,-0.90090651,23.43110328,-5.20349266,-8.39408356,-59.63007924,11.90077204,-11.03647477,0,5.23175226,3.58009188,-6.20774916,-15.71009541,14.80454178,-4.06552741,0,0,0,0
50.715,-1.6679404,-0.72735886,88.33756715,0.55314891,0.97376776,-0.90017553,23.86185701,-5.17067023,-8.53762708,-58.60755934,12.09981224,-11.17357348,0,4.69580562,3.628747,-6.31348382,-15.3200379,14.86043389,-3.96072595,0,0,0,0
50.72,-1.68973342,-0.75015264,88.45135842,0.55294579,0.97397993,-0.89945626,24.25740463,-5.14932359,-8.68453651,-57.52364703,12.28241779,-11.28072186,0,4.1512268,3.67939583,-6.44705069,-14.93425829,14.92113537,-3.80810546,0,0,0,0
50.725,-1.71261551,-0.78175274,88.57064603,0.55275271,0.97414841,-0.89873293,24.63578656,-5.13400542,-8.84144125,-56.37615001,12.43282121,-11.35132002,0,3.61837688,3.72752483,-6.58002028,-14.55309277,14.97590268,-3.63527074,0,0,0,0
50.73,-1.73728213,-0.81765788,88.69350946,0.55257182,0.97427714,-0.89801281,24.99160469,-5.1249488,-9.00873469,-55.16622995,12.55424846,-11.38892547,0,3.09046466,3.77534334,-6.70938384,-14.17422302,15.0230651,-3.45457343,0,0,0,0
50.735,-1.77803893,-0.84722125,88.80479884,0.55241705,0.97436277,-0.89730275,25.32092431,-5.13034873,-9.16356773,-53.90573114,12.65907936,-11.39442538,0,2.56056091,3.82635716,-6.93194511,-13.80638942,15.06879442,-3.14339571,0,0,0,0
50.74,-1.79778513,-0.90040804,88.94276151,0.55225653,0.97439541,-0.89658656,25.63725563,-5.12422221,-9.35668999,-52.57351091,12.72962834,-11.36571146,0,2.0553959,3.86775866,-7.00267828,-13.43858146,15.11293167,-2.99094212,0,0,0,0
50.745,-1.83170915,-0.94235496,89.06975256,0.55210732,0.97439349,-0.89588331,25.9207285,-5.13220021,-9.54070438,-51.19254917,12.77468634,-11.29861039,0,1.53374119,3.92191327,-7.09132516,-13.06436915,15.14028898,-2.81630776,0,0,0,0
50.75,-1.88109514,-0.96819412,89.18333528,0.55197718,0.974355,-0.89519601,26.16790187,-5.15423167,-9.71357238,-49.76888437,12.80793272,-11.18844824,0,0.99878302,3.97939561,-7.27906222,-12.70092593,15.16609516,-2.50582996,0,0,0,0
50.755,-1.91771828,-1.0168602,89.31891117,0.55185812,0.97425341,-0.89450992,26.40383509,-5.1655294,-9.91061817,-48.28391543,12.82544089,-11.06597922,0,0.49143452,4.02967134,-7.34574846,-12.34484721,15.18583019,-2.31706999,0,0,0,0
50.76,-1.95419623,-1.07223866,89.44972364,0.551748,0.97409734,-0.89382239,26.62505474,-5.17797151,-10.11139141,-46.7544185,12.79514854,-10.89270571,0,-0.00601565,4.07963795,-7.3901214,-11.99610534,15.21354878,-2.14381241,0,0,0,0
50.765,-1.99943103,-1.11008663,89.57651434,0.55165274,0.97390902,-0.89315989,26.80404031,-5.19803908,-10.31173223,-45.18557983,12.76072898,-10.68644228,0,-0.52382626,4.13490495,-7.44949107,-11.64886589,15.2321151,-1.94650725,0,0,0,0
50.77,-2.04508552,-1.16027114,89.70107393,0.55156656,0.9736569,-0.89250191,26.9745629,-5.21896221,-10.52096529,-43.58015667,12.69931803,-10.44974559,0,-1.02490583,4.18854141,-7.50477656,-11.30946552,15.25058812,-1.75709326,0,0,0,0
50.775,-2.09756075,-1.19660925,89.82482741,0.55149596,0.97337373,-0.89185382,27.10622725,-5.24089463,-10.71953374,-41.93738473,12.62405332,-10.17066712,0,-1.53146425,4.24534446,-7.54921149,-10.9919724,15.26521692,-1.54831673,0,0,0,0
50.78,-2.1504747,-1.23451583,89.94854427,0.55144527,0.97303714,-0.89122527,27.21898571,-5.2624401,-10.9263122,-40.26889433,12.53066964,-9.8563527,0,-2.03347517,4.29815362,-7.59536616,-10.68396517,15.27732028,-1.33849514,0,0,0,0
50.785,-2.20463536,-1.2669993,90.07061675,0.55139635,0.97265474,-0.89061506,27.30579775,-5.28581031,-11.14331325,-38.57766756,12.42697156,-9.50424125,0,-2.53829658,4.35036651,-7.64216117,-10.38556289,15.2981967,-1.12315118,0,0,0,0
50.79,-2.28110474,-1.27654469,90.17140424,0.55135975,0.97223452,-0.89004186,27.36034436,-5.33067396,-11.35651469,-36.8873862,12.33981485,-9.05579375,0,-3.07183241,4.42024251,-7.76860527,-10.08508138,15.31148329,-0.80279703,0,0,0,0
50.795,-2.33655052,-1.31085425,90.29410636,0.55134414,0.97175715,-0.88946648,27.4098154,-5.34659539,-11.57654011,-35.16034507,12.21923255,-8.63269964,0,-3.55948819,4.46531833,-7.80960897,-9.82396076,15.33514051,-0.56636147,0,0,0,0
50.8,-2.39995657,-1.3352025,90.40533682,0.55133604,0.97123791,-0.88891423,27.43838058,-5.36885769,-11.79857729,-33.43467817,12.088406,-8.14014788,0,-4.05538665,4.51840714,-7.85264325,-9.57257475,15.36248207,-0.33102901,0,0,0,0
50.805,-2.45434815,-1.36875996,90.52147633,0.55134751,0.97066434,-0.88838353,27.45830175,-5.37457724,-12.01829256,-31.70135496,11.94233359,-7.64123922,0,-4.53613758,4.56007295,-7.85125363,-9.33650648,15.41300056,-0.12370017,0,0,0,0
50.81,-2.53385561,-1.37084681,90.61691496,0.55135629,0.97007174,-0.8878901,27.44531204,-5.41102788,-12.25107564,-29.99853294,11.8253165,-7.00570382,0,-5.04498182,4.62501208,-7.92099265,-9.11673035,15.4253625,0.12872215,0,0,0,0
50.815,-2.58389936,-1.39747536,90.73582763,0.55140106,0.96942578,-0.88740806,27.43030344,-5.40257937,-12.46954242,-28.27747571,11.66216032,-6.45353149,0,-5.50755743,4.65245726,-7.9034889,-8.93998596,15.4866314,0.3211748,0,0,0,0
50.82,-2.67294155,-1.38939632,90.81852764,0.55142841,0.96874997,-0.88697813,27.3970296,-5.4444639,-12.71159605,-26.62918635,11.58624875,-5.67547567,0,-6.02064526,4.7230665,-7.97667394,-8.74390462,15.50080711,0.59760573,0,0,0,0
50.825,-2.74104239,-1.39550077,90.91318102,0.55149411,0.96803033,-0.88657453,27.36218347,-5.45474446,-12.94506446,-24.99159238,11.46952884,-4.93132723,0,-6.49968574,4.76304114,-8.0123755,-8.59033328,15.55098827,0.85799359,0,0,0,0
50.83,-2.81079535,-1.39215756,91.00863529,0.55156097,0.96728365,-0.88619645,27.31458217,-5.46360072,-13.17369386,-23.39561318,11.37512861,-4.15511519,0,-6.97889038,4.80170504,-8.03416228,-8.46050308,15.60041536,1.11110063,0,0,0,0
50.835,-2.88167323,-1.38871112,91.09923246,0.55164498,0.96649896,-0.88585208,27.26983951,-5.47234422,-13.40532464,-21.85545085,11.28416201,-3.32275317,0,-7.44910434,4.83676437,-8.05580559,-8.35392663,15.65717754,1.37471394,0,0,0,0
50.84,-2.95173975,-1.38146082,91.18985413,0.55174195,0.96568731,-0.88553693,27.22263636,-5.47711377,-13.62819786,-20.37378315,11.20392095,-2.46983744,0,-7.91129153,4.86534145,-8.0697907,-8.27578052,15.71735044,1.64425901,0,0,0,0
50.845,-3.02119762,-1.37317557,91.27868984,0.55185334,0.96484258,-0.88525406,27.18044655,-5.48038735,-13.84767024,-18.96442967,11.13323761,-1.58551938,0,-8.36403649,4.88735591,-8.08044996,-8.22309281,15.78439778,1.92912874,0,0,0,0
50.85,-3.08855587,-1.36104331,91.37106025,0.55197996,0.96397876,-0.88500508,27.13732121,-5.47979537,-14.05373698,-17.62904689,11.07160293,-0.70768492,0,-8.80535105,4.89912537,-8.08298878,-8.20573052,15.85359133,2.2213088,0,0,0,0
50.855,-3.15635369,-1.34674176,91.45891434,0.55212357,0.96309193,-0.88478653,27.1010161,-5.47643263,-14.23428635,-16.38188212,11.0230984,0.16404614,0,-9.23827084,4.90588487,-8.07812291,-8.21284939,15.92269348,2.52609707,0,0,0,0
50.86,-3.22114576,-1.33303967,91.54665972,0.55228557,0.96218312,-0.88460293,27.07417194,-5.46973755,-14.39371383,-15.23039071,10.97409036,1.01110187,0,-9.65829004,4.90208107,-8.06351188,-8.24871594,16.0013916,2.84666281,0,0,0,0
50.865,-3.27875427,-1.31099526,91.65057143,0.55245956,0.96127411,-0.88445052,27.03563323,-5.45411684,-14.5059137,-14.16186037,10.92790468,1.74474967,0,-10.06810733,4.87989217,-8.00274284,-8.3256538,16.09536705,3.15603873,0,0,0,0
50.87,-3.33368093,-1.31569303,91.72764564,0.55266772,0.96031314,-0.8843419,27.05301766,-5.44445192,-14.65174237,-13.23393191,10.91641108,2.59880212,0,-10.43308083,4.84847607,-8.0300694,-8.43548595,16.15330399,3.53902358,0,0,0,0
50.875,-3.38165904,-1.31108862,91.81587073,0.55289337,0.95936449,-0.88425751,27.05755121,-5.42329078,-14.72232481,-12.39530816,10.87973487,3.28092301,0,-10.78940779,4.80038379,-8.01342832,-8.58454432,16.23100245,3.91071321,0,0,0,0
50.88,-3.42907662,-1.28682177,91.91518348,0.55313967,0.9584371,-0.88420968,27.0400486,-5.39944086,-14.71447613,-11.65875658,10.85663589,3.79389693,0,-11.15121486,4.74417605,-7.92386049,-8.76777425,16.31005289,4.23332279,0,0,0,0
50.885,-3.46192826,-1.29913887,91.9884687,0.55342279,0.95746523,-0.88419983,27.08478323,-5.3711214,-14.73740553,-11.06611964,10.81816747,4.3736032,0,-11.45350867,4.66485437,-7.93284383,-8.99081923,16.37973071,4.66506257,0,0,0,0
50.89,-3.49179641,-1.28216812,92.07562218,0.55372627,0.95653873,-0.88422834,27.0897302,-5.3358164,-14.65533962,-10.56957404,10.78884961,4.71724206,0,-11.77244854,4.57728111,-7.84122384,-9.24548471,16.43658242,4.9995394,0,0,0,0
50.895,-3.50638945,-1.29070751,92.15086164,0.55406918,0.95558857,-0.8842976,27.13281767,-5.29228618,-14.5679067,-10.20191351,10.73480822,5.02003347,0,-12.04182442,4.46429377,-7.80106651,-9.54454712,16.50469706,5.41839945,0,0,0,0
50.9,-3.52369219,-1.31235365,92.23350349,0.55441014,0.95463859,-0.88437115,27.19543471,-5.2593471,-14.42281748,-9.95407827,10.66161128,5.16520025,0,-12.28059455,4.36340641,-7.59323466,-9.87316982,16.54020181,5.60544949,0,0,0,0
50.905,-3.51023945,-1.29767267,92.2922013,0.55483904,0.95375068,-0.88453458,27.20970849,-5.18559382,-14.23476512,-9.79938841,10.5747767,5.22723071,0,-12.52429619,4.19804279,-7.65678373,-10.2716189,16.57491367,6.16039418,0,0,0,0
50.91,-3.52312857,-1.31735285,92.35013074,0.5552278,0.95282653,-0.88469276,27.28995086,-5.1625726,-14.06553234,-9.8071149,10.50858073,5.3050312,0,-12.73476761,4.09332254,-7.418806,-10.66096687,16.56396005,6.30388688,0,0,0,0
50.915,-3.47735633,-1.35600052,92.42096605,0.55572702,0.95191683,-0.88489165,27.36217119,-5.05876743,-13.73099814,-9.86756681,10.35098745,4.95844441,0,-12.85234461,3.8774295,-7.4514349,-11.1860329,16.60215459,6.85588877,0,0,0,0
50.92,-3.42722508,-1.38079322,92.49171185,0.55619623,0.95106326,-0.88514751,27.43306121,-4.98459621,-13.56677393,-10.06259129,10.18520412,4.8320113,0,-12.99334137,3.68460369,-7.25646352,-11.69331649,16.55808609,7.05399593,0,0,0,0
50.925,-3.37470114,-1.43996765,92.54419179,0.55672165,0.95019265,-0.88540335,27.53615868,-4.88821205,-13.23903427,-10.32930601,9.95008875,4.44361624,0,-13.05482217,3.48029663,-7.14904075,-12.27694019,16.50765029,7.36968516,0,0,0,0
50.93,-3.30840485,-1.46061943,92.58056124,0.55729181,0.94939983,-0.88571347,27.59928353,-4.7724974,-12.88569322,-10.68364128,9.67549688,3.98061985,0,-13.14597974,3.26278114,-7.04074915,-12.88186054,16.43258511,7.67777239,0,0,0,0
50.935,-3.22766855,-1.4841625,92.62972104,0.55787542,0.94864863,-0.88606096,27.6561785,-4.649472,-12.54451268,-11.10713888,9.40036975,3.46833777,0,-13.19389191,3.0245519,-6.92034916,-13.55720351,16.30482587,7.94454185,0,0,0,0
50.94,-3.12404574,-1.54797829,92.67037442,0.55847756,0.94791044,-0.88642322,27.76914491,-4.51817348,-12.29454452,-11.62049562,9.02724761,3.02967481,0,-13.17050125,2.77238046,-6.76708987,-14.27539499,16.13482513,8.12072191,0,0,0,0
50.945,-3.00255898,-1.60313434,92.71234138,0.55911501,0.94723953,-0.88681476,27.85883088,-4.36206341,-12.00892004,-12.16829032,8.61580401,2.49044873,0,-13.11563214,2.49581936,-6.6343242,-15.06296574,15.92797391,8.30747328,0,0,0,0
50.95,-2.85777566,-1.64075461,92.76038619,0.55978581,0.94667354,-0.88725977,27.90706049,-4.17599016,-11.7023633,-12.73015005,8.17453059,1.85845216,0,-13.04604375,2.18487234,-6.53910332,-15.90197977,15.62483508,8.52615374,0,0,0,0
50.955,-2.69857885,-1.68896277,92.79401214,0.56047297,0.94615474,-0.88771428,27.97701013,-3.9830816,-11.46177233,-13.34891779,7.69198904,1.31086823,0,-12.92899299,1.86550742,-6.45467527,-16.79830911,15.28595187,8.70056626,0,0,0,0
50.96,-2.51984702,-1.7289349,92.82330791,0.5611862,0.94572237,-0.88818766,28.03144597,-3.76867591,-11.23473407,-13.98863377,7.18147972,0.74711382,0,-12.78181176,1.5219461,-6.4042006,-17.75393904,14.89449365,8.88726074,0,0,0,0
50.965,-2.34070178,-1.79273539,92.84857444,0.5619023,0.94533472,-0.88866952,28.11593594,-3.56467705,-11.05460495,-14.66920068,6.72850741,0.29024475,0,-12.56301685,1.17944608,-6.3683063,-18.77906228,14.40387462,9.02883139,0,0,0,0
50.97,-2.12965427,-1.8202219,92.8604072,0.56266778,0.94508749,-0.88918858,28.13993964,-3.31332494,-10.8587799,-15.32714238,6.22581556,-0.23658348,0,-12.3491964,0.79265212,-6.41316628,-19.85217617,13.84610086,9.22998006,0,0,0,0
50.975,-1.91753166,-1.8538763,92.86541638,0.56343369,0.94491161,-0.8897222,28.16681814,-3.06653144,-10.69286498,-16.00239319,5.79819849,-0.67055656,0,-12.08618826,0.40353228,-6.48322599,-20.98636594,13.19223801,9.3986645,0,0,0,0
50.98,-1.69568559,-1.88159818,92.86397416,0.56422218,0.94482579,-0.89027585,28.17291308,-2.8072354,-10.53361474,-16.67063331,5.43639295,-1.05871266,0,-11.78725571,-0.00289785,-6.59156635,-22.17930865,12.45064115,9.55989276,0,0,0,0
